f,rho,prefill_scale,class,quantile,prompt_len,kv_bytes,t_prefill,t_transfer_25,t_transfer_nv,queue_mean_wait,queue_p95,ttft_25,ttft_nv,transfer_frac_25,transfer_frac_nv,gap_pct
0.2,0.7,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.2604662784,0.00027131904,0.29723076923076913,0.8173846153846152,1.3326201245538458,1.072425165193846,0.19545425856990017,0.00025299577891848315,24.262295198282526
0.2,0.7,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,2.2449802444800007,0.0023385210880000006,2.5618564102564108,7.04510512820513,11.485962295762054,9.243320572370052,0.19545425856990017,0.0002529957789184831,24.262295198282537
0.5,0.3,0.5,long_only,p50,8770.0,1149501440.0,0.44974358974358974,0.7356809216,0.0019158357333333334,0.09637362637362638,0.26502747252747255,1.4504519838710623,0.7166868980043957,0.5072080494774919,0.0026731836994201377,102.38293568779126
0.5,0.3,0.5,long_only,p95,12399.449999999999,1625220710.3999999,0.6358692307692306,1.0401412546559998,0.0027087011839999997,0.13625769230769227,0.37470865384615376,2.050719139271384,1.0132865857993842,0.5072080494774919,0.0026731836994201385,102.3829356877913
0.5,0.3,0.5,mixed,p50,1242.0,162791424.0,0.06369230769230769,0.10418651136,0.00027131904,0.013648351648351646,0.037532967032967025,0.20541178608527472,0.1014965937652747,0.5072080494774919,0.0026731836994201385,102.38293568779133
0.5,0.3,0.5,mixed,p95,10704.900000000003,1403112652.8000004,0.548969230769231,0.8979920977920003,0.0023385210880000006,0.11763626373626378,0.32349972527472537,1.7704610538359566,0.8748074771319564,0.5072080494774919,0.0026731836994201377,102.38293568779126
0.5,0.3,1.0,long_only,p50,8770.0,1149501440.0,0.8994871794871795,0.7356809216,0.0019158357333333334,0.19274725274725277,0.5300549450549451,2.165223046142125,1.431457960275458,0.3397714258172135,0.0013383807184701852,51.25998151740811
0.5,0.3,1.0,long_only,p95,12399.449999999999,1625220710.3999999,1.2717384615384613,1.0401412546559998,0.0027087011839999997,0.27251538461538455,0.7494173076923075,3.0612970238867687,2.0238644704147686,0.33977142581721353,0.0013383807184701856,51.25998151740813
0.5,0.3,1.0,mixed,p50,1242.0,162791424.0,0.12738461538461537,0.10418651136,0.00027131904,0.027296703296703292,0.07506593406593405,0.3066370608105494,0.2027218684905494,0.3397714258172136,0.0013383807184701856,51.259981517408114
0.5,0.3,1.0,mixed,p95,10704.900000000003,1403112652.8000004,1.097938461538462,0.8979920977920003,0.0023385210880000006,0.23527252747252755,0.6469994505494507,2.642930009879913,1.7472764331759127,0.33977142581721353,0.0013383807184701852,51.25998151740811
0.5,0.3,2.0,long_only,p50,8770.0,1149501440.0,1.798974358974359,0.7356809216,0.0019158357333333334,0.38549450549450553,1.0601098901098902,3.5947651706842496,2.861000084817583,0.2046534020078886,0.0006696384748466328,25.647153586626036
0.5,0.3,2.0,long_only,p95,12399.449999999999,1625220710.3999999,2.5434769230769225,1.0401412546559998,0.0027087011839999997,0.5450307692307691,1.498834615384615,5.082452793117537,4.045020239645537,0.20465340200788865,0.000669638474846633,25.647153586626043
0.5,0.3,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.10418651136,0.00027131904,0.054593406593406585,0.1501318681318681,0.5090876102610988,0.4051724179410988,0.20465340200788865,0.0006696384748466331,25.647153586626047
0.5,0.3,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,0.8979920977920003,0.0023385210880000006,0.4705450549450551,1.2939989010989015,4.387867921967826,3.4922143452638252,0.20465340200788862,0.0006696384748466329,25.647153586626043
0.5,0.5,0.5,long_only,p50,8770.0,1149501440.0,0.44974358974358974,0.7356809216,0.0019158357333333334,0.22487179487179487,0.6183974358974359,1.8038219472410255,1.0700568613743588,0.4078456428170395,0.0017904055405734921,68.57253220396476
0.5,0.5,0.5,long_only,p95,12399.449999999999,1625220710.3999999,0.6358692307692306,1.0401412546559998,0.0027087011839999997,0.3179346153846153,0.8743201923076921,2.550330677732923,1.5128981242609227,0.40784564281703944,0.0017904055405734921,68.57253220396477
0.5,0.5,0.5,mixed,p50,1242.0,162791424.0,0.06369230769230769,0.10418651136,0.00027131904,0.031846153846153843,0.08757692307692307,0.2554557421292308,0.15154054980923076,0.40784564281703944,0.0017904055405734921,68.57253220396476
