run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,sanity_flag,ts_utc
e1_A_p0.9_l0.80_L2_g1.0_r09,A,0.9,0.8,1.777777777777778,L2,1.0,32,9,1009,200,118.4895726775529,0,9777,0.4525963006465644,1.566046520659205,6.114840640992174,1.6256686700363212,1.0615234375,0.9995400401114392,4.176627745067435,1.056640625,5.616657845723736,0.0,0.7200994799909564,1.0,0.7200994799909564,0.8168140716052239,0.0468617151705926,0.0534572790710919,0.0601105438997596,0,0.8168140716052239,False,3204.0,9099,2166.0,260,4056.0,296,3972.0,338,False,2026-08-27T15:08:08.312592+00:00
e1_A_p0.9_l0.80_L2_g1.0_r10,A,0.9,0.8,1.777777777777778,L2,1.0,32,10,1010,200,140.1679122667503,0,9766,0.4518765140132946,1.4428850344170487,5.581706593914873,1.4901735507466618,1.0615234375,0.9988760502413416,3.612518547691821,1.05615234375,5.053831524731379,0.0,0.7669385905279855,1.0,0.7669385905279855,0.8228548988262561,0.0530462921256136,0.0577695353738502,0.0536553013963026,0,0.8228548988262561,False,3974.0,9075,4045.0,296,2172.0,322,2072.0,300,False,2026-08-27T15:08:09.587078+00:00
e1_A_p0.9_l0.80_L2_g2.0_r01,A,0.9,0.8,0.888888888888889,L2,2.0,32,1,1001,200,222.8392725468109,0,9780,0.448519993754879,2.853740284469472,10.133553339062727,2.9528580968673928,2.121953125,1.9959260087611057,7.411529329231134,2.1103515625,9.125738814207908,0.0,0.4328732747804266,0.5370187561697927,0.8060673296922283,0.7943653025515226,0.0542451322714862,0.0596705445405187,0.0551966328127724,0,0.7943653025515226,False,3116.0,9031,4006.0,308,2072.0,339,4064.0,315,False,2026-08-27T15:08:10.764636+00:00
e1_A_p0.9_l0.80_L2_g2.0_r02,A,0.9,0.8,0.888888888888889,L2,2.0,32,2,1002,200,241.56851010680936,0,9779,0.4513583873825657,3.067093844042468,12.174691080962006,3.182133205217378,2.1220703125,2.0004421202074583,8.284562484824283,2.11328125,11.19906037480808,0.0,0.4232468562365469,0.4989495798319328,0.848275804499353,0.8098498235039325,0.0554102503929757,0.0526455122351506,0.0568379802410881,0,0.8098498235039325,False,3964.0,9072,2171.0,310,2116.0,298,2133.0,314,False,2026-08-27T15:08:11.978946+00:00
e1_A_p0.9_l0.80_L2_g2.0_r03,A,0.9,0.8,0.888888888888889,L2,2.0,32,3,1003,200,272.44275308098827,0,9770,0.45202263974759,3.040045163464121,14.590543801596802,3.1520691246648544,2.1240234375,1.993895472885849,8.261644178225557,2.11015625,13.593824773630915,0.0,0.4232294617563739,0.5365079365079365,0.788859647652413,0.8083040549285366,0.0512260018681974,0.0561351142334097,0.0555482996069288,0,0.8083040549285366,False,3232.0,9077,2036.0,289,3999.0,315,1973.0,313,False,2026-08-27T15:08:13.158131+00:00
e1_A_p0.9_l0.80_L2_g2.0_r04,A,0.9,0.8,0.888888888888889,L2,2.0,32,4,1004,200,245.49844880811483,0,9776,0.4468460471833212,2.66611292375048,9.968945568608008,2.745306378599918,2.1220703125,1.9987343297974929,6.759912796163103,2.111328125,9.015301764415076,0.0,0.4660716329099439,0.5120540019286403,0.9102001569258228,0.7977537051309025,0.0597730600368062,0.0597785171239715,0.0579038316476322,0,0.7977537051309025,False,4032.0,8992,4036.0,335,2125.0,333,2051.0,333,False,2026-08-27T15:08:14.434573+00:00
e1_A_p0.9_l0.80_L2_g2.0_r05,A,0.9,0.8,0.888888888888889,L2,2.0,32,5,1005,200,279.78681403082794,0,9767,0.4492817435081452,2.7650056077290888,10.279052917833695,2.85152685518883,2.123046875,2.001372907563777,7.14326208161792,2.110693359375,9.29586413218914,0.0,0.4545765416619172,0.506036217303823,0.8983083149342856,0.796365170126247,0.053428573573482,0.055036535155249,0.0617801234740963,0,0.796365170126247,False,3105.0,9024,4079.0,306,1947.0,313,2080.0,351,False,2026-08-27T15:08:15.614406+00:00
e1_A_p0.9_l0.80_L2_g2.0_r06,A,0.9,0.8,0.888888888888889,L2,2.0,32,6,1006,200,235.92430770014843,0,9773,0.4507337176442592,2.9235531300351805,11.557798118001635,3.0243172012407875,2.123046875,1.9995853928199792,7.552303451060602,2.1103515625,10.488192470211372,0.0,0.4358828869723105,0.5067637877211238,0.860130296468974,0.8064829475697691,0.0543370871230786,0.0536868062384568,0.0559386447660149,0,0.8064829475697691,False,3956.0,9065,3924.0,308,3939.0,303,2053.0,316,False,2026-08-27T15:08:16.804102+00:00
e1_A_p0.9_l0.80_L2_g2.0_r07,A,0.9,0.8,0.888888888888889,L2,2.0,32,7,1007,200,251.9726325663921,0,9783,0.4504935072400906,3.2031661900708146,14.246233868705898,3.335302184234662,2.1220703125,1.9985013249741468,8.876159866069685,2.11328125,13.204313628371125,0.0,0.4024500907441016,0.5098241985522234,0.7893899345832582,0.819570868254439,0.056328024627516,0.0537496385963682,0.0567504700320078,0,0.819570868254439,False,3995.0,9072,2172.0,310,2099.0,298,4058.0,313,False,2026-08-27T15:08:18.026006+00:00
e1_A_p0.9_l0.80_L2_g2.0_r08,A,0.9,0.8,0.888888888888889,L2,2.0,32,8,1008,200,245.18708058751025,0,9772,0.4508519909510643,3.1425418379300103,11.326564089812129,3.265886541622016,2.123046875,2.0011179744884573,8.490703559305167,2.111328125,10.296337028597549,0.0,0.4065086744528858,0.4805876180482686,0.8458575693310048,0.8192165096669637,0.0578043484127695,0.054828291456873,0.0528032624455619,0,0.8192165096669637,False,3158.0,9070,3890.0,321,2153.0,302,3929.0,300,False,2026-08-27T15:08:19.149795+00:00
e1_A_p0.9_l0.80_L2_g2.0_r09,A,0.9,0.8,0.888888888888889,L2,2.0,32,9,1009,200,236.9791453551058,0,9777,0.4525963006465644,3.118491847033143,12.229681281984348,3.236263824168642,2.12373046875,1.999468313477158,8.321287150372427,2.11328125,11.233315691447473,0.0,0.4083201446981687,0.4962406015037593,0.8228269582554005,0.8151109578104292,0.0604329378028953,0.0491999850865858,0.0524997290467577,0,0.8151109578104292,False,3204.0,9089,3979.0,334,3993.0,274,2166.0,296,False,2026-08-27T15:08:20.310940+00:00
e1_A_p0.9_l0.80_L2_g2.0_r10,A,0.9,0.8,0.888888888888889,L2,2.0,32,10,1010,200,280.3358245335006,0,9766,0.4518765140132946,2.9010046170023487,11.10249649661364,2.99719634105911,2.123046875,1.99782572708216,7.292534829522992,2.1123046875,10.078643816450494,0.0,0.4240879220484931,0.5095744680851064,0.832239345982429,0.8228314892445915,0.0574724137604153,0.0525706274335601,0.0544514972834555,0,0.8228314892445915,False,3974.0,9076,4033.0,320,4016.0,292,2172.0,304,False,2026-08-27T15:08:21.512798+00:00
e1_B_p0.8_l0.50_L1_g0.5_r01,B,0.8,0.5,2.5,L1,0.5,32,1,1001,200,87.3907855980332,0,9756,0.3961748969133426,0.3021280512597738,0.281005859375,0.2501499330798435,0.53125,0.4998291654596561,0.278564453125,0.5279541015625,0.0,0.0,1.0,1.0,1.0,0.184696828484786,0.1885048729319884,0.1821786323263346,0.1861018670584191,1,0.1885048729319884,False,8158.0,2481,7305.0,2570,7184.0,2467,8029.0,2461,False,2026-08-27T15:08:23.033053+00:00
e1_B_p0.8_l0.50_L1_g0.5_r02,B,0.8,0.5,2.5,L1,0.5,32,2,1002,200,92.6386486546936,0,9758,0.4043313321350565,0.2985075022543546,0.28125,0.2506683996484846,0.53084228515625,0.5005688082288271,0.278564453125,0.528564453125,0.0,0.0,1.0,1.0,1.0,0.1850966101330534,0.1879490864851293,0.1864518503157461,0.184070903091492,1,0.1879490864851293,False,7139.0,2491,7267.0,2512,8154.0,2490,6977.0,2485,False,2026-08-27T15:08:24.547562+00:00
e1_B_p0.8_l0.50_L1_g0.5_r03,B,0.8,0.5,2.5,L1,0.5,32,3,1003,200,106.06152849160124,0,9746,0.4006963464475505,0.2999864089005898,0.281005859375,0.2502132831907599,0.53125,0.5000015855429757,0.278564453125,0.52880859375,0.0,0.0,1.0,1.0,1.0,0.1875445970823343,0.1865359600018635,0.1855796036519076,0.1869002386402897,0,0.1875445970823343,False,7359.0,2526,7135.0,2474,7273.0,2485,8040.0,2492,False,2026-08-27T15:08:26.014094+00:00
e1_B_p0.8_l0.50_L1_g0.5_r04,B,0.8,0.5,2.5,L1,0.5,32,4,1004,200,95.15900387477596,0,9760,0.3978944960316112,0.3016080869645149,0.281005859375,0.2507211584484421,0.53125,0.5001718979345651,0.2783203125,0.5283203125,0.0,0.0,1.0,1.0,1.0,0.1857250408086392,0.1906747081753319,0.1820189914717774,0.1882032442482364,1,0.1906747081753319,False,7202.0,2473,7286.0,2536,7919.0,2440,7346.0,2531,False,2026-08-27T15:08:27.502086+00:00
e1_B_p0.8_l0.50_L1_g0.5_r05,B,0.8,0.5,2.5,L1,0.5,32,5,1005,200,117.65195321842036,0,9727,0.3999257965247905,0.3002852775556883,0.281005859375,0.2500584717888868,0.531005859375,0.5006000818882089,0.2783203125,0.52880859375,0.0,0.0,1.0,1.0,1.0,0.1829454374463778,0.1861349787350276,0.1920166099186847,0.1797589991312949,2,0.1920166099186847,False,7296.0,2476,7978.0,2502,7194.0,2567,6805.0,2435,False,2026-08-27T15:08:28.910867+00:00
e1_B_p0.8_l0.50_L1_g0.5_r06,B,0.8,0.5,2.5,L1,0.5,32,6,1006,200,94.7942974316187,0,9741,0.4022802342777846,0.2993795411101727,0.281005859375,0.2505525336814703,0.53124755859375,0.5006176647871433,0.278564453125,0.528076171875,0.0,0.0,1.0,1.0,1.0,0.183809269903642,0.1860807942244688,0.1854120036781335,0.1871626926424175,3,0.1871626926424175,False,7921.0,2496,8053.0,2488,7299.0,2466,7339.0,2528,False,2026-08-27T15:08:30.374533+00:00
e1_B_p0.8_l0.50_L1_g0.5_r07,B,0.8,0.5,2.5,L1,0.5,32,7,1007,200,101.49959239003115,0,9754,0.399514541142478,0.3006415229392528,0.281005859375,0.2504391503766968,0.53125,0.5004003254533542,0.278564453125,0.528564453125,0.0,0.0,1.0,1.0,1.0,0.1918933525537279,0.1854176778300255,0.195025673054387,0.1859107899203609,2,0.195025673054387,False,6371.0,2516,7368.0,2437,8093.0,2578,7926.0,2448,False,2026-08-27T15:08:31.973229+00:00
e1_B_p0.8_l0.50_L1_g0.5_r08,B,0.8,0.5,2.5,L1,0.5,32,8,1008,200,93.68415013440014,0,9752,0.4010626572354103,0.3002551528975887,0.28125,0.2509890097779579,0.531005859375,0.5008295858063716,0.27880859375,0.528564453125,0.0,0.0,1.0,1.0,1.0,0.1875412485000465,0.188054968600966,0.1926151506588224,0.1865293163537759,2,0.1926151506588224,False,7194.0,2461,7282.0,2502,7967.0,2540,7122.0,2476,False,2026-08-27T15:08:33.456545+00:00
e1_B_p0.8_l0.50_L1_g0.5_r09,B,0.8,0.5,2.5,L1,0.5,32,9,1009,200,90.53886984002813,0,9757,0.4033445550842302,0.2988058359478504,0.28125,0.2504612994216466,0.531005859375,0.5000367718481922,0.278564453125,0.5283203125,0.0,0.0,1.0,1.0,1.0,0.1891418509397592,0.1856934262594498,0.1872842000218707,0.1863622207879079,0,0.1891418509397592,False,8181.0,2544,6939.0,2480,8130.0,2481,8084.0,2473,False,2026-08-27T15:08:35.012165+00:00
e1_B_p0.8_l0.50_L1_g0.5_r10,B,0.8,0.5,2.5,L1,0.5,32,10,1010,200,112.46256574268573,0,9737,0.4050047900790002,0.2978937477131637,0.281005859375,0.2504209000002484,0.531005859375,0.5002820449627647,0.278564453125,0.528564453125,0.0,0.000777445664205,1.0,1.0,1.0,0.1918551424787369,0.1885981993755309,0.1876378463676164,0.1857133530958625,0,0.1918551424787369,False,7197.0,2539,8183.0,2493,7288.0,2476,8141.0,2468,False,2026-08-27T15:08:36.406765+00:00
e1_B_p0.8_l0.50_L1_g1.0_r02,B,0.8,0.5,1.25,L1,1.0,32,2,1002,200,185.2772973093872,0,9758,0.4043313321350565,0.5970150045087093,0.5625,0.5013367992969692,1.0616845703125,1.0011376164576542,0.55712890625,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.1911514614388122,0.1876531626008564,0.1824189269049368,0.1823448990808154,0,0.1911514614388122,False,8030.0,2533,8059.0,2500,8094.0,2444,7214.0,2499,False,2026-08-27T15:08:37.979741+00:00
e1_B_p0.8_l0.50_L1_g1.0_r03,B,0.8,0.5,1.25,L1,1.0,32,3,1003,200,212.12305698320247,0,9746,0.4006963464475505,0.5999728178011797,0.56201171875,0.5004265663815198,1.0625,1.0000031710859514,0.55712890625,1.0576171875,0.0,0.0,1.0,1.0,1.0,0.1865890527389455,0.1913775803894368,0.1871212918126817,0.1814724744353311,1,0.1913775803894368,False,7185.0,2524,7432.0,2560,7419.0,2473,7993.0,2420,False,2026-08-27T15:08:39.493765+00:00
e1_B_p0.8_l0.50_L1_g1.0_r04,B,0.8,0.5,1.25,L1,1.0,32,4,1004,200,190.31800774955192,0,9760,0.3978944960316112,0.6032161739290299,0.56201171875,0.5014423168968842,1.0625,1.00034379586913,0.556640625,1.056640625,0.0,0.0,1.0,1.0,1.0,0.1833695041292212,0.1860188286570215,0.1886119267303301,0.1886217251874122,3,0.1886217251874122,False,7981.0,2480,7414.0,2447,8078.0,2540,7446.0,2511,False,2026-08-27T15:08:40.997651+00:00
e1_B_p0.8_l0.50_L1_g1.0_r05,B,0.8,0.5,1.25,L1,1.0,32,5,1005,200,235.3039064368407,0,9727,0.3999257965247905,0.6005705551113766,0.56201171875,0.5001169435777736,1.06201171875,1.001200163776418,0.556640625,1.0576171875,0.0,0.0,1.0,1.0,1.0,0.1866833283831793,0.18222436850826,0.1853357987468387,0.1866125295931071,0,0.1866833283831793,False,6826.0,2524,7926.0,2445,7307.0,2491,8073.0,2519,False,2026-08-27T15:08:42.515360+00:00
e1_B_p0.8_l0.50_L1_g1.0_r06,B,0.8,0.5,1.25,L1,1.0,32,6,1006,200,189.5885948632374,0,9741,0.4022802342777846,0.5987590822203455,0.56201171875,0.5011050673629407,1.0624951171875,1.0012353295742866,0.55712890625,1.05615234375,0.0,0.0,1.0,1.0,1.0,0.1871327530352277,0.1869923294306118,0.1828053282729467,0.1855343497098756,0,0.1871327530352277,False,7396.0,2516,7351.0,2516,8050.0,2460,7976.0,2486,False,2026-08-27T15:08:43.996481+00:00
e1_B_p0.8_l0.50_L1_g1.0_r07,B,0.8,0.5,1.25,L1,1.0,32,7,1007,200,202.9991847800624,0,9754,0.399514541142478,0.6012830458785057,0.56201171875,0.5008783007533936,1.0625,1.0008006509067084,0.55712890625,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.1886201533531392,0.1897366336130952,0.189352226919817,0.1905384794724497,3,0.1905384794724497,False,7345.0,2474,7788.0,2478,6420.0,2517,8009.0,2510,False,2026-08-27T15:08:45.601565+00:00
e1_B_p0.8_l0.50_L1_g1.0_r08,B,0.8,0.5,1.25,L1,1.0,32,8,1008,200,187.36830026880028,0,9752,0.4010626572354103,0.6005103057951774,0.5625,0.5019780195559158,1.06201171875,1.0016591716127432,0.5576171875,1.05712890625,0.0,0.0,1.0,1.0,1.0,0.1877680065320759,0.1902952522218245,0.1856214016533903,0.1910560237063201,3,0.1910560237063201,False,6969.0,2480,7072.0,2529,7993.0,2468,7384.0,2502,False,2026-08-27T15:08:47.051427+00:00
e1_B_p0.8_l0.50_L1_g1.0_r09,B,0.8,0.5,1.25,L1,1.0,32,9,1009,200,181.07773968005625,0,9757,0.4033445550842302,0.5976116718957009,0.5625,0.5009225988432932,1.06201171875,1.0000735436963843,0.55712890625,1.056640625,0.0,0.0,1.0,1.0,1.0,0.1842880030467547,0.1903129950774028,0.185719240924288,0.1881614589605422,1,0.1903129950774028,False,8076.0,2437,7124.0,2503,7941.0,2503,8146.0,2536,False,2026-08-27T15:08:48.525235+00:00
e1_B_p0.8_l0.50_L1_g1.0_r10,B,0.8,0.5,1.25,L1,1.0,32,10,1010,200,224.92513148537145,0,9737,0.4050047900790002,0.5957874954263274,0.56201171875,0.5008418000004969,1.06201171875,1.0005640899255297,0.55712890625,1.05712890625,0.0,0.00155489132841,1.0,1.0,1.0,0.1886935583190395,0.1891781672604677,0.183666915861819,0.1922658998764205,3,0.1922658998764205,False,6223.0,2516,8185.0,2503,7295.0,2420,8170.0,2537,False,2026-08-27T15:08:50.073800+00:00
e1_B_p0.8_l0.50_L1_g2.0_r01,B,0.8,0.5,0.625,L1,2.0,32,1,1001,200,349.5631423921328,0,9756,0.3961748969133426,1.2085122050390953,1.1240234375,1.0005997323193745,2.125,1.9993166618386244,1.1142578125,2.11181640625,0.0,0.0,0.9998705501618124,0.5164943377646479,0.5165612065292472,0.1905415208092725,0.1795619124965639,0.1881290438711694,0.1832497236245222,0,0.1905415208092725,False,7275.0,2551,8162.0,2447,7155.0,2504,7150.0,2476,False,2026-08-27T15:08:51.570198+00:00
e1_B_p0.8_l0.50_L1_g2.0_r02,B,0.8,0.5,0.625,L1,2.0,32,2,1002,200,370.5545946187744,0,9758,0.4043313321350565,1.1940300090174183,1.125,1.0026735985939383,2.123369140625,2.0022752329153084,1.1142578125,2.1142578125,0.0,0.0,1.0,0.4967880085653104,0.4967880085653104,0.184218583915309,0.1873410587955308,0.185051193906778,0.1869576134078029,1,0.1873410587955308,False,7210.0,2486,8171.0,2518,7110.0,2479,7111.0,2495,False,2026-08-27T15:08:53.053325+00:00
e1_B_p0.8_l0.50_L1_g2.0_r03,B,0.8,0.5,0.625,L1,2.0,32,3,1003,200,424.24611396640495,0,9746,0.4006963464475505,1.1999456356023597,1.1240234375,1.0008531327630397,2.125,2.0000063421719028,1.1142578125,2.115234375,0.0,0.0,1.0,0.513903192584964,0.513903192584964,0.1872626434174071,0.1877801414488475,0.1835092992159276,0.1880083152942128,3,0.1880083152942128,False,7120.0,2490,7371.0,2506,7327.0,2460,8126.0,2522,False,2026-08-27T15:08:54.515553+00:00
e1_B_p0.8_l0.50_L1_g2.0_r04,B,0.8,0.5,0.625,L1,2.0,32,4,1004,200,380.6360154991039,0,9760,0.3978944960316112,1.20643234785806,1.1240234375,1.0028846337937685,2.125,2.0006875917382603,1.11328125,2.11328125,0.0,0.0,1.0,0.5042692114515319,0.5042692114515319,0.1853838312461992,0.1874318328074529,0.1905061297247262,0.1833001909256067,2,0.1905061297247262,False,7368.0,2474,7441.0,2488,7100.0,2544,8107.0,2473,False,2026-08-27T15:08:56.010707+00:00
e1_B_p0.8_l0.50_L1_g2.0_r05,B,0.8,0.5,0.625,L1,2.0,32,5,1005,200,470.6078128736814,0,9727,0.3999257965247905,1.2011411102227532,1.1240234375,1.0002338871555472,2.1240234375,2.002400327552836,1.11328125,2.115234375,0.0,0.0,1.0,0.5030769230769231,0.5030769230769231,0.1848948839908809,0.1859738525919472,0.1834263392597758,0.1865609493887812,3,0.1865609493887812,False,7118.0,2510,7131.0,2503,7230.0,2477,6990.0,2490,False,2026-08-27T15:08:57.502871+00:00
e1_B_p0.8_l0.50_L1_g2.0_r06,B,0.8,0.5,0.625,L1,2.0,32,6,1006,200,379.1771897264748,0,9741,0.4022802342777846,1.197518164440691,1.1240234375,1.0022101347258814,2.124990234375,2.0024706591485733,1.1142578125,2.1123046875,0.0,0.0,1.0,0.4978969505783386,0.4978969505783386,0.1889060367550415,0.1858530415785073,0.1859544645443688,0.1817512175707441,0,0.1889060367550415,False,7934.0,2529,6542.0,2494,8051.0,2502,6245.0,2454,False,2026-08-27T15:08:58.944617+00:00
e1_B_p0.8_l0.50_L1_g2.0_r07,B,0.8,0.5,0.625,L1,2.0,32,7,1007,200,405.9983695601247,0,9754,0.399514541142478,1.2025660917570111,1.1240234375,1.0017566015067871,2.125,2.001601301813417,1.1142578125,2.1142578125,0.0,0.0,1.0,0.5022970903522205,0.5022970903522205,0.19218290342361,0.1912113456326173,0.189739228253132,0.1851140160491419,0,0.19218290342361,False,6270.0,2519,7168.0,2513,7221.0,2528,7976.0,2419,False,2026-08-27T15:09:00.355756+00:00
e1_B_p0.8_l0.50_L1_g2.0_r08,B,0.8,0.5,0.625,L1,2.0,32,8,1008,200,374.73660053760057,0,9752,0.4010626572354103,1.2010206115903548,1.125,1.0039560391118316,2.1240234375,2.0033183432254864,1.115234375,2.1142578125,0.0,0.0,0.9998722697662537,0.4836193447737909,0.4836811254770068,0.1901888392226403,0.1880326521307579,0.188141397642365,0.1883777951178475,0,0.1901888392226403,False,7233.0,2517,6826.0,2486,7566.0,2488,7519.0,2487,False,2026-08-27T15:09:01.925128+00:00
e1_B_p0.8_l0.50_L1_g2.0_r09,B,0.8,0.5,0.625,L1,2.0,32,9,1009,200,362.1554793601125,0,9757,0.4033445550842302,1.1952233437914015,1.125,1.0018451976865863,2.1240234375,2.0001470873927687,1.1142578125,2.11328125,0.0,0.0,1.0,0.5005291005291005,0.5005291005291005,0.1905555649937162,0.1839957508922735,0.1915352032600911,0.1823951788629068,2,0.1915352032600911,False,8170.0,2515,7202.0,2481,7011.0,2550,7265.0,2434,False,2026-08-27T15:09:03.417904+00:00
e1_B_p0.8_l0.50_L1_g2.0_r10,B,0.8,0.5,0.625,L1,2.0,32,10,1010,200,449.8502629707429,0,9737,0.4050047900790002,1.1915749908526547,1.1240234375,1.001683600000994,2.1240234375,2.001128179851059,1.1142578125,2.1142578125,0.0,0.0031097826568201,1.0,0.5043243243243243,0.5043243243243243,0.1930061204797665,0.1877860283336828,0.1868230364178244,0.186189356086473,0,0.1930061204797665,False,8124.0,2527,7320.0,2478,7170.0,2504,7228.0,2468,False,2026-08-27T15:09:04.884020+00:00
e1_B_p0.8_l0.50_L2_g0.5_r01,B,0.8,0.5,2.5,L2,0.5,32,1,1001,200,87.3907855980332,0,9756,0.3961748969133426,0.3021280512597738,0.281005859375,0.2501499330798435,0.53125,0.4998291654596561,0.278564453125,0.5279541015625,0.0,0.0,1.0,1.0,1.0,0.1895851892930336,0.1862734532275706,0.1883700025130102,0.1772535557679136,0,0.1895851892930336,False,3096.0,2573,2077.0,2535,4054.0,2494,3961.0,2390,False,2026-08-27T15:09:06.388203+00:00
e1_B_p0.8_l0.50_L2_g0.5_r02,B,0.8,0.5,2.5,L2,0.5,32,2,1002,200,92.6386486546936,0,9758,0.4043313321350565,0.2985075022543546,0.28125,0.2506683996484846,0.53084228515625,0.5005688082288271,0.278564453125,0.528564453125,0.0,0.0,1.0,1.0,1.0,0.1854626261849754,0.1850623136980806,0.1853779783354525,0.1876655318069121,3,0.1876655318069121,False,2095.0,2501,4011.0,2487,4007.0,2495,3871.0,2508,False,2026-08-27T15:09:07.873482+00:00
e1_B_p0.8_l0.50_L2_g0.5_r03,B,0.8,0.5,2.5,L2,0.5,32,3,1003,200,106.06152849160124,0,9746,0.4006963464475505,0.2999864089005898,0.281005859375,0.2502132831907599,0.53125,0.5000015855429757,0.278564453125,0.52880859375,0.0,0.0,1.0,1.0,1.0,0.1907365948977479,0.1823979120736923,0.1877432888431082,0.1856826035618466,0,0.1907365948977479,False,3963.0,2533,3168.0,2463,3159.0,2517,3166.0,2480,False,2026-08-27T15:09:09.407032+00:00
e1_B_p0.8_l0.50_L2_g0.5_r04,B,0.8,0.5,2.5,L2,0.5,32,4,1004,200,95.15900387477596,0,9760,0.3978944960316112,0.3016080869645149,0.281005859375,0.2507211584484421,0.53125,0.5001718979345651,0.2783203125,0.5283203125,0.0,0.0,1.0,1.0,1.0,0.1881482364543644,0.1873440808025724,0.1828822681263913,0.1882473993206569,3,0.1882473993206569,False,2022.0,2505,3985.0,2490,4008.0,2475,4057.0,2520,False,2026-08-27T15:09:10.920008+00:00
e1_B_p0.8_l0.50_L2_g0.5_r05,B,0.8,0.5,2.5,L2,0.5,32,5,1005,200,117.65195321842036,0,9727,0.3999257965247905,0.3002852775556883,0.281005859375,0.2500584717888868,0.531005859375,0.5006000818882089,0.2783203125,0.52880859375,0.0,0.0,1.0,1.0,1.0,0.1828933612785488,0.1822197188504181,0.1882355733587829,0.1875073717436352,2,0.1882355733587829,False,3116.0,2486,3103.0,2443,4054.0,2539,2948.0,2524,False,2026-08-27T15:09:12.400830+00:00
e1_B_p0.8_l0.50_L2_g0.5_r06,B,0.8,0.5,2.5,L2,0.5,32,6,1006,200,94.7942974316187,0,9741,0.4022802342777846,0.2993795411101727,0.281005859375,0.2505525336814703,0.53124755859375,0.5006176647871433,0.278564453125,0.528076171875,0.0,0.0,1.0,1.0,1.0,0.1878717198056173,0.1853172675406223,0.1861884149746376,0.1830873581277846,0,0.1878717198056173,False,4052.0,2498,3167.0,2520,3992.0,2499,3195.0,2475,False,2026-08-27T15:09:13.791756+00:00
e1_B_p0.8_l0.50_L2_g0.5_r07,B,0.8,0.5,2.5,L2,0.5,32,7,1007,200,101.49959239003115,0,9754,0.399514541142478,0.3006415229392528,0.281005859375,0.2504391503766968,0.53125,0.5004003254533542,0.278564453125,0.528564453125,0.0,0.0,1.0,1.0,1.0,0.1897078849426204,0.1910140896249356,0.1916321926283163,0.1858933261626288,2,0.1916321926283163,False,3904.0,2484,3127.0,2540,3019.0,2508,3952.0,2459,False,2026-08-27T15:09:15.085570+00:00
e1_B_p0.8_l0.50_L2_g0.5_r08,B,0.8,0.5,2.5,L2,0.5,32,8,1008,200,93.68415013440014,0,9752,0.4010626572354103,0.3002551528975887,0.28125,0.2509890097779579,0.531005859375,0.5008295858063716,0.27880859375,0.528564453125,0.0,0.0,1.0,1.0,1.0,0.1872998019438407,0.1907072873892818,0.1929223488490028,0.1838112459314855,2,0.1929223488490028,False,4036.0,2509,3884.0,2507,3159.0,2530,4048.0,2445,False,2026-08-27T15:09:16.457789+00:00
e1_B_p0.8_l0.50_L2_g0.5_r09,B,0.8,0.5,2.5,L2,0.5,32,9,1009,200,90.53886984002813,0,9757,0.4033445550842302,0.2988058359478504,0.28125,0.2504612994216466,0.531005859375,0.5000367718481922,0.278564453125,0.5283203125,0.0,0.0,1.0,1.0,1.0,0.1852730429218306,0.1843844154811258,0.1885969793644047,0.1902272602416265,3,0.1902272602416265,False,3204.0,2482,3963.0,2470,3864.0,2495,3919.0,2545,False,2026-08-27T15:09:17.770401+00:00
e1_B_p0.8_l0.50_L2_g0.5_r10,B,0.8,0.5,2.5,L2,0.5,32,10,1010,200,112.46256574268573,0,9737,0.4050047900790002,0.2978937477131637,0.281005859375,0.2504209000002484,0.531005859375,0.5002820449627647,0.278564453125,0.528564453125,0.0,0.000777445664205,1.0,1.0,1.0,0.1874877536902631,0.1910779472550564,0.1898322114466243,0.1854066289258028,1,0.1910779472550564,False,3023.0,2515,3021.0,2520,3196.0,2512,4015.0,2445,False,2026-08-27T15:09:19.156639+00:00
e1_B_p0.8_l0.50_L2_g1.0_r01,B,0.8,0.5,1.25,L2,1.0,32,1,1001,200,174.7815711960664,0,9756,0.3961748969133426,0.6042561025195476,0.56201171875,0.5002998661596871,1.0625,0.9996583309193122,0.55712890625,1.055908203125,0.0,0.0,1.0,1.0,1.0,0.1819204535671596,0.189117724607829,0.188941894909763,0.1815021277167765,1,0.189117724607829,False,3278.0,2461,3058.0,2527,4034.0,2547,3067.0,2457,False,2026-08-27T15:09:20.475377+00:00
