run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,variant,replication_active,replication_kv_extra,total_input_tokens,replication_tokens,replication_share
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r02,C,0.8,0.65,6.5,L1,1.0,32,2,1002,200,35.82097310046158,0,9757,0.5802326450821151,0.5756636968420051,1.5144215449209104,0.47052924547794983,1.4784003662433238,1.0196710238286386,1.2167094635101077,1.1395951392944652,1.3850318145526397,0.4713925501059723,1.0,1.0,1.0,0.7778487932121286,0.3749149993675594,0.3683483075688333,0.37720491266730805,0,0.7778487932121286,False,8126.0,8248,6208.0,572,6394.0,562,6358.0,578,s256,True,1024,13922581.0,1024,7.354958107264738e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r01,C,0.8,0.65,6.5,L1,1.0,32,1,1001,200,34.21204333991108,0,9754,0.5634904740867617,0.38289033163531555,0.9886498693366004,0.21429238945897794,1.4956334660219444,1.0243930436402573,0.6546702785399262,1.198275197141315,0.8664328718080698,0.4814626172490445,1.0,1.0,1.0,0.5694289334009892,0.5652959062682893,0.41529067208624987,0.41043334527265163,0,0.5694289334009892,False,7964.0,4330,8160.0,4331,8033.0,647,7941.0,640,s256,True,1024,14036397.0,1024,7.295319447006237e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r03,C,0.8,0.65,6.5,L1,1.0,32,3,1003,200,40.844465585712015,0,9746,0.5725188110705605,0.3748398449174196,0.9757164381656297,0.21358286717326655,1.529391406488321,1.02285707165036,0.6421988497281997,1.165751420329809,0.8621549606281935,0.5341153733808811,1.0,0.9994850669412977,0.9994850669412977,0.5791166679355834,0.581821652346804,0.3881694865695327,0.3883569200690226,1,0.581821652346804,False,7921.0,4386,8049.0,4372,6303.0,598,6139.0,598,s256,True,1024,13958137.0,1024,7.336222591883143e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r04,C,0.8,0.65,6.5,L1,1.0,32,4,1004,200,36.62955227154845,0,9760,0.5673773513519104,0.38280446417777436,1.0168247486676136,0.21770181372131925,1.5604070791183513,1.0270447913481409,0.668111433844819,1.2170302756738636,0.8850541704522348,0.5543718882678029,1.0,0.9994977398292315,0.9994977398292315,0.5687976345592634,0.578127738489445,0.4050803780274202,0.4046827740868319,1,0.578127738489445,False,8009.0,4347,8080.0,4373,6189.0,624,8147.0,618,s256,True,1024,14021455.0,1024,7.30309372315498e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r06,C,0.8,0.65,6.5,L1,1.0,32,6,1006,200,36.60685305187107,0,9740,0.5763327994705797,0.5605396472955241,1.578427233901898,0.44790163497730184,1.5860807058295998,1.0247124867015311,1.2138120599408067,1.1927146253651186,1.4619411063416607,0.5711790597726566,0.999744832865527,0.9994742376445847,0.9997293357144276,0.3815160855520474,0.7764985104803099,0.37430155880169463,0.377758609991307,1,0.7764985104803099,False,8090.0,591,8011.0,8212,8039.0,576,6387.0,583,s256,True,1024,13926176.0,1024,7.3530594471878e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r05,C,0.8,0.65,6.5,L1,1.0,32,5,1005,200,45.282020017902056,0,9726,0.5707087651688802,0.37639314894121834,0.9850976554767357,0.21325298607134419,1.5721109308401537,1.0269459214930856,0.6603355005459264,1.1938688585594945,0.8564468010024626,0.559269258831831,1.0,0.9994871794871795,0.9994871794871795,0.5684442856599561,0.5782337562109752,0.38890597577684893,0.39549640977381917,1,0.5782337562109752,False,7654.0,4394,7808.0,4346,8170.0,605,7976.0,615,s256,True,1024,13952167.0,1024,7.339361691986629e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r07,C,0.8,0.65,6.5,L1,1.0,32,7,1007,200,39.060915943281216,0,9754,0.5702389950406421,0.38606361986960347,1.001272903168778,0.2257357662020335,1.5109009005884246,1.0240195256065647,0.7038866716561862,1.1744165248961451,0.8636158746672724,0.5268495518912342,1.0,1.0,1.0,0.5914114140834188,0.5864074725307649,0.39645122959309387,0.4027401577041065,0,0.5914114140834188,False,8036.0,4395,8095.0,4363,6280.0,599,8068.0,607,s256,True,1024,13997780.0,1024,7.315445734966545e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r08,C,0.8,0.65,6.5,L1,1.0,32,8,1008,200,36.37842716099217,0,9750,0.5740267920685074,0.3738305662794645,0.9555941782398634,0.21499277955559437,1.4384415123587226,1.020751583175643,0.6470627344567218,1.1637198584123836,0.8375537449046019,0.4230646392816156,1.0,1.0,1.0,0.5738519006636813,0.579511381190629,0.39441497202408166,0.4024028892037133,1,0.579511381190629,False,8162.0,4409,8144.0,4342,8161.0,597,7826.0,610,s256,True,1024,13964282.0,1024,7.33299427782968e-05
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r01,A,0.8,0.65,6.5,L2,1.0,32,1,1001,200,34.65735583991108,0,9753,0.5634637656841758,0.5865235995903905,1.5343131121438818,0.47115640727505637,1.5176232967284522,1.0254304105516352,1.2118156827086461,1.2467027397702133,1.3929985718803508,0.5139985170233373,1.0,1.0,1.0,0.7862212904475446,0.4036174739982551,0.37963610207576787,0.39134248353245976,0,0.7862212904475446,False,4065.0,8148,4064.0,630,4037.0,592,4035.0,610,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r02,A,0.8,0.65,6.5,L2,1.0,32,2,1002,200,35.82097310046158,0,9757,0.5802326450821151,0.5737395633806434,1.558201787040059,0.4685964715799978,1.4665310729977787,1.0177833809477166,1.2170451397466193,1.1178318326189804,1.4285846060406902,0.46662965127053313,1.0,1.0,1.0,0.7764033869449113,0.38010904242802473,0.37591638982190334,0.36588819362098984,0,0.7764033869449113,False,4093.0,8263,2133.0,584,2116.0,576,4092.0,559,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r03,A,0.8,0.65,6.5,L2,1.0,32,3,1003,200,40.844465585712015,0,9746,0.5725188110705605,0.5803058509914109,1.6143751137594804,0.47008917561496627,1.5122507333095232,1.023215704048967,1.1878972449760452,1.2021664399174083,1.4766814210543653,0.5237859863122218,0.9985904664274731,1.0,0.9985904664274731,0.7841294760801252,0.38215731411897746,0.37954058208780345,0.3916373546340367,0,0.7841294760801252,False,4090.0,8201,2159.0,592,4009.0,586,2142.0,604,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r04,A,0.8,0.65,6.5,L2,1.0,32,4,1004,200,36.62955227154845,0,9760,0.5673773513519104,0.5814696246570088,1.6282897687391213,0.467766168701257,1.5484589665638622,1.0251472486249826,1.185793487991259,1.2058564817712067,1.4886028459133538,0.5259614710630786,0.9966533659415626,1.0,0.9966533659415626,0.7898960079898097,0.39958148471799954,0.3923477922866695,0.3747645755081081,0,0.7898960079898097,False,4063.0,8183,2155.0,616,2125.0,606,2102.0,581,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r05,A,0.8,0.65,6.5,L2,1.0,32,5,1005,200,45.60418340409307,0,9724,0.5706653361663814,0.5846250882563252,1.6192571739166142,0.4737449574792327,1.5736856461492197,1.0266672096210012,1.2518967162619414,1.2005539625737243,1.4947538141634242,0.571515857196864,0.9992281965526113,0.9994871794871795,0.999740884185527,0.7825192328086815,0.3651792310089235,0.4029462660325644,0.38063657944132273,0,0.7825192328086815,False,3989.0,8186,4068.0,573,4026.0,630,3895.0,594,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r06,A,0.8,0.65,6.5,L2,1.0,32,6,1006,200,36.60685305187107,0,9740,0.5763327994705797,0.5746057021765177,1.617542295982459,0.46523116436001694,1.5670956069535693,1.025330006806241,1.241490506299635,1.1942140135725523,1.4948039563101339,0.558054651464187,0.999744832865527,0.9994742376445847,0.9997293357144276,0.7839912979788075,0.37366346168012626,0.38320516616796374,0.36921483899846164,0,0.7839912979788075,False,4068.0,8239,2143.0,577,4023.0,595,3924.0,572,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r07,A,0.8,0.65,6.5,L2,1.0,32,7,1007,200,39.71388852372048,0,9750,0.5703657716724901,0.6038994916121521,1.5323303972072904,0.497697815956947,1.5520550685566294,1.0268068285467524,1.273191438980666,1.2055022955676455,1.4098384503085526,0.5554957422227657,0.9996150391376877,1.0,0.9996150391376877,0.8007167635753459,0.39250188511270445,0.39183287857066523,0.3914974717573412,0,0.8007167635753459,False,3849.0,8201,2128.0,596,4045.0,593,4075.0,594,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r08,A,0.8,0.65,6.5,L2,1.0,32,8,1008,200,37.38477481724217,0,9745,0.5741376935926984,0.583933790466716,1.4470192900564693,0.4761952404038304,1.4736798725985176,1.0230244958011323,1.1701716624337672,1.1812327542578371,1.3304071727509292,0.47382252939331265,1.0,1.0,1.0,0.7993183645948468,0.37982829442989247,0.3936666562637087,0.37752315179955404,0,0.7993183645948468,False,4013.0,8237,3987.0,578,3981.0,598,3876.0,575,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r09,A,0.8,0.65,6.5,L2,1.0,32,9,1009,200,34.83434221611658,0,9757,0.5783437966806037,0.5620817131803149,1.4254777964233765,0.45204280479989434,1.465275128173043,1.0201113916082347,1.1837611283872744,1.169873076190665,1.2996810081190575,0.4673975351580273,0.9996186602262616,1.0,0.9996186602262616,0.782589347067687,0.3801952638549468,0.3901782120798626,0.3655941782969287,0,0.782589347067687,False,2771.0,8256,3903.0,581,2110.0,597,2030.0,555,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.65_L2_g1.0_s256_r10,A,0.8,0.65,6.5,L2,1.0,32,10,1010,200,43.3278338535256,0,9737,0.5817752646853397,0.5391535987819206,1.4287467261684503,0.4271499250395454,1.444726616595575,1.016652504082522,1.1620351839477236,1.1220998251911283,1.29069441193485,0.44096694298078776,0.99987320907823,1.0,0.99987320907823,0.7846177235794083,0.3841594778582406,0.37314708254822454,0.3759326348938068,0,0.7846177235794083,False,4047.0,8257,2049.0,582,2172.0,573,2105.0,571,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r01,B,0.8,0.65,6.5,L2,1.0,32,1,1001,200,34.09303837031337,0,9754,0.5634904740867617,0.33648266560692247,0.6729902977149914,0.1545128120932661,1.5169492838907823,1.028864512178096,0.339050235472023,1.2391171261642369,0.5381820128757413,0.52285569434071,1.0,1.0,1.0,0.48464124730646385,0.4944489261571791,0.4826883107099214,0.4986564594407728,3,0.4986564594407728,False,3995.0,2520,3946.0,2521,3775.0,2521,3971.0,2418,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r02,B,0.8,0.65,6.5,L2,1.0,32,2,1002,200,35.6387422289556,0,9758,0.5802576821106677,0.31603605157866993,0.6047928688261229,0.149012856792923,1.4556856470260313,1.0215034000045493,0.29108348218443864,1.1465482903074125,0.4799572277652827,0.46034689020433195,1.0,1.0,1.0,0.48204529511505817,0.4733920958530373,0.46160388186063483,0.48104564989179965,0,0.48204529511505817,False,3861.0,2576,4029.0,2454,3497.0,2508,3989.0,2437,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r03,B,0.8,0.65,6.5,L2,1.0,32,3,1003,200,40.844465585712015,0,9746,0.5725188110705605,0.32556128059475664,0.6886704317316792,0.1513974312158119,1.5265208444847889,1.0254452561628744,0.2999011607957953,1.1844746596640583,0.5714094418580217,0.5294755118402547,1.0,1.0,1.0,0.4897220826591161,0.49038161233044153,0.4742146468763322,0.48314638505505303,1,0.49038161233044153,False,4063.0,2496,3923.0,2492,2954.0,2457,3992.0,2526,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r04,B,0.8,0.65,6.5,L2,1.0,32,4,1004,200,36.62955227154845,0,9760,0.5673773513519104,0.3319329033040604,0.6452461100939578,0.1529281446096701,1.532783708058603,1.0304200807509305,0.3215738083743531,1.2353313799994652,0.5120176217043078,0.5313630354415999,1.0,1.0,1.0,0.4811713887629903,0.49004927529043096,0.4936833815982607,0.49178447951127846,2,0.4936833815982607,False,4069.0,2496,2618.0,2471,4063.0,2467,4027.0,2548,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r05,B,0.8,0.65,6.5,L2,1.0,32,5,1005,200,45.282020017902056,0,9726,0.5707087651688802,0.32753528301290136,0.6478140015673546,0.1512209691316981,1.5822416660490464,1.0306225162130227,0.3051514321974764,1.215313533980398,0.49939897016483314,0.5715541583299887,1.0,0.9994871794871795,0.9994871794871795,0.4824437513639713,0.4746999128461691,0.48694794358434385,0.4869888196271151,3,0.4869888196271151,False,2948.0,2411,3856.0,2510,3629.0,2548,3781.0,2512,s256,False,0,,0,0.0
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r09,C,0.8,0.65,6.5,L1,1.0,32,9,1009,200,34.83434221611658,0,9757,0.5783437966806037,0.3641217843049837,0.9448378287980042,0.20666745232153858,1.43932303294803,1.0195150275397789,0.6036202347889797,1.1505589177424382,0.8268122243363747,0.46345718928265695,1.0,1.0,1.0,0.5747668817644604,0.5656868671087524,0.39107014018599745,0.3870331122402147,0,0.5747668817644604,False,8089.0,4378,8174.0,4410,6150.0,595,8174.0,586,s256,True,1024,13929099.0,1024,7.351516418972971e-05
e3_C_p0.8_c032_l0.65_L1_g1.0_s256_r10,C,0.8,0.65,6.5,L1,1.0,32,10,1010,200,43.285087635407976,0,9737,0.5817752646853397,0.3575895032462123,0.924896535288246,0.20306746710680265,1.4196569495596782,1.0163545297497387,0.5734671445737901,1.1199509146552997,0.7973855933644356,0.4350714753374526,1.0,1.0,1.0,0.5660677772794203,0.5704076377937504,0.3992402868547288,0.3822742239306864,1,0.5704076377937504,False,7956.0,4506,6207.0,4265,6281.0,600,6156.0,582,s256,True,1024,13882144.0,1024,7.376382207244068e-05
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r06,B,0.8,0.65,6.5,L2,1.0,32,6,1006,200,36.441391440045656,0,9741,0.5763488448985878,0.3205241775587524,0.6314526263162656,0.14941539259982198,1.5825566484187679,1.0257406682491077,0.2976967233143677,1.167907406416296,0.49734956613434683,0.5558965907159592,1.0,1.0,1.0,0.4783186974172237,0.4803843038984225,0.4782016815678935,0.4731799411274245,1,0.4803843038984225,False,3056.0,2509,2173.0,2486,3730.0,2429,3323.0,2558,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r07,B,0.8,0.65,6.5,L2,1.0,32,7,1007,200,39.060915943281216,0,9754,0.5702389950406421,0.32958505524265813,0.6458715760895339,0.15415367866707,1.519130184809597,1.0276389502945773,0.32846951113056344,1.1921862588612775,0.5089647151433364,0.5361062586957058,1.0,1.0,1.0,0.496534417517511,0.4998842174983441,0.4928483458055922,0.48774329308993664,1,0.4998842174983441,False,3893.0,2519,2529.0,2511,4054.0,2416,3445.0,2536,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r08,B,0.8,0.65,6.5,L2,1.0,32,8,1008,200,36.105554376140354,0,9752,0.5739658814847102,0.32475940610440096,0.6203708502082248,0.15283418630844925,1.457308845930716,1.0247087278841753,0.3208466666153068,1.1750191992638859,0.4933198544547587,0.4512584482070838,1.0,1.0,1.0,0.4792504367346938,0.4913738762066466,0.4924077421367885,0.4868780783961225,2,0.4924077421367885,False,2284.0,2470,3701.0,2473,2946.0,2503,3849.0,2539,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r09,B,0.8,0.65,6.5,L2,1.0,32,9,1009,200,34.83434221611658,0,9757,0.5783437966806037,0.3162201286260685,0.6022569434002845,0.1466461751767121,1.4653397308195617,1.0220604946504532,0.2712617260631417,1.1558326974024764,0.4608863478976884,0.4621402590245645,1.0,1.0,1.0,0.47941450905588384,0.48346977689766263,0.48020612345035196,0.4754665918955266,1,0.48346977689766263,False,3533.0,2514,3829.0,2447,3908.0,2548,3054.0,2477,s256,False,0,,0,0.0
e3_B_p0.8_c032_l0.65_L2_g1.0_s256_r10,B,0.8,0.65,6.5,L2,1.0,32,10,1010,200,43.285087635407976,0,9737,0.5817752646853397,0.31136532318645754,0.5736170970145456,0.14520297540724955,1.4192290268036447,1.0197558296375997,0.26974885763356155,1.1335518219749359,0.4480987311609818,0.426612704414266,1.0,1.0,1.0,0.4853705077270751,0.482656125193477,0.4691566603224393,0.4808419946826018,0,0.4853705077270751,False,3875.0,2538,4004.0,2465,3967.0,2492,2942.0,2477,s256,False,0,,0,0.0
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r01,C,0.8,0.65,6.5,L2,1.0,32,1,1001,200,34.24182849616108,0,9754,0.5634904740867617,0.3840029513171859,0.9531511796360648,0.21575604187408093,1.5056453369225986,1.024170009710557,0.658847103899039,1.1930674853035284,0.8259198886858063,0.48329389614428986,1.0,1.0,1.0,0.5765882356758057,0.5693853447190144,0.4078829487847336,0.4066613071712598,0,0.5765882356758057,False,4018.0,4335,3377.0,4372,3954.0,640,4035.0,633,s256,True,1024,14036397.0,1024,7.295319447006237e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r02,C,0.8,0.65,6.5,L2,1.0,32,2,1002,200,35.95438202038939,0,9754,0.5802789363742812,0.576031508996624,1.5607252466997252,0.4712733378277363,1.4662333375389782,1.0185744634738698,1.2391082400524496,1.1215169674837626,1.4315412333477529,0.477779093910557,0.99923925446938,1.0,0.99923925446938,0.7744709606480047,0.3713051208213817,0.37743361912800677,0.3752396550020808,0,0.7744709606480047,False,4093.0,8259,2133.0,573,1994.0,576,2087.0,575,s256,True,1024,13917941.0,1024,7.357410122661103e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r03,C,0.8,0.65,6.5,L2,1.0,32,3,1003,200,40.844465585712015,0,9746,0.5725188110705605,0.3765812974822576,0.9660903820954776,0.21577203722161842,1.5255798321517033,1.0227993546779466,0.6673756193900598,1.1655389674704384,0.8460014677443624,0.5322966831546531,1.0,0.9994850669412977,0.9994850669412977,0.5723351192049083,0.5821112235037099,0.39373529092508186,0.38928309328724264,1,0.5821112235037099,False,4071.0,4404,4027.0,4376,4003.0,605,2001.0,602,s256,True,1024,13958137.0,1024,7.336222591883143e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r04,C,0.8,0.65,6.5,L2,1.0,32,4,1004,200,36.662553878746614,0,9760,0.5673773513519104,0.3813519333758497,0.9823743269283827,0.21603061059380374,1.5539812897265384,1.0264455329206588,0.6421149988935834,1.2177074360836002,0.8578835484257881,0.5631228826556349,1.0,1.0,1.0,0.5790123302169083,0.5794405611814715,0.3950898786357412,0.4031666064067578,1,0.5794405611814715,False,4011.0,4306,3623.0,4450,2155.0,609,2125.0,620,s256,True,1024,14021455.0,1024,7.30309372315498e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r05,C,0.8,0.65,6.5,L2,1.0,32,5,1005,200,45.282020017902056,0,9726,0.5707087651688802,0.37607649571645735,0.9777012224888608,0.21304584603746862,1.5596328313784293,1.02619256335944,0.6532827124609639,1.1778813747078445,0.8524283912933868,0.5298488861136453,1.0,0.9994871794871795,0.9994871794871795,0.5772620230657917,0.5624765871802815,0.40395645067860303,0.3873853664969232,0,0.5772620230657917,False,3377.0,4383,3920.0,4363,3919.0,628,4067.0,608,s256,True,1024,13952167.0,1024,7.339361691986629e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r06,C,0.8,0.65,6.5,L2,1.0,32,6,1006,200,36.60685305187107,0,9740,0.5763327994705797,0.587015947434547,1.655300751757558,0.48085120945943044,1.529425880107774,1.0245129065559793,1.276204903077189,1.1940263452733928,1.5172041424398788,0.5172481512414572,0.999744832865527,0.9994742376445847,0.9997293357144276,0.7868394373621974,0.38142904289195523,0.3709330416939626,0.3708732428772439,0,0.7868394373621974,False,4068.0,8242,2143.0,590,2164.0,575,3919.0,577,s256,True,1024,13926176.0,1024,7.3530594471878e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r07,C,0.8,0.65,6.5,L2,1.0,32,7,1007,200,39.060915943281216,0,9754,0.5702389950406421,0.3864680089202634,1.0223241011277644,0.226220916710133,1.5020209545201095,1.0241025590876784,0.7124548676809664,1.1903102125762812,0.8768489149288347,0.5193739145701651,1.0,1.0,1.0,0.5851461896954634,0.5934890506238247,0.389776580970437,0.40859845262165884,1,0.5934890506238247,False,3445.0,4429,3688.0,4349,2099.0,588,4075.0,618,s256,True,1024,13997780.0,1024,7.315445734966545e-05
e3_C_p0.8_c032_l0.65_L2_g1.0_s256_r08,C,0.8,0.65,6.5,L2,1.0,32,8,1008,200,36.1719596596579,0,9752,0.5739658814847102,0.37898979257907706,0.9834448316589216,0.22131732171640545,1.4343570722949062,1.0209127121754662,0.6546923762025243,1.1646390749180113,0.8571513045111444,0.4177619370741183,1.0,1.0,1.0,0.5869004222555907,0.5897652973709111,0.3840810603616656,0.3892767498160759,1,0.5897652973709111,False,4071.0,4397,3787.0,4398,4027.0,587,3868.0,592,s256,True,1024,13967548.0,1024,7.331279620445907e-05
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r01,A,0.8,0.8,8.0,L1,1.0,32,1,1001,200,29.504431376572754,81,9739,0.5634838425644972,0.7563186584023331,2.0033120537924356,0.6745199610386533,1.785652298729067,1.067533041267996,1.5767502855980475,1.485726015215289,1.8944141315863885,0.7751594204965978,0.989496887966805,0.9965466206216083,0.9929258375785712,0.901550878021022,0.5028892713223349,0.5091544249739631,0.4995414436915952,0,0.901550878021022,False,7982.0,8047,7918.0,636,6161.0,644,8151.0,632,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r02,A,0.8,0.8,8.0,L1,1.0,32,2,1002,200,30.395502126145498,0,9746,0.5801089841260688,0.8056306257931781,2.268973709570007,0.7474050479494657,1.6660674263491362,1.0513506728368898,1.7897389420602905,1.3830935252290524,2.141745063705345,0.6562881580285392,0.971062317552989,0.9994643813604713,0.9715827153651825,0.9034617670338768,0.4811508235693108,0.45985151680805847,0.4932175364621568,0,0.9034617670338768,False,8126.0,8179,6227.0,596,6385.0,572,6358.0,613,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r03,A,0.8,0.8,8.0,L1,1.0,32,3,1003,200,34.441920353372296,0,9736,0.5724216578318216,0.8049269579451815,2.433725925584913,0.7406330353743344,1.8010713153699704,1.063129496038821,1.6890255316671576,1.4548237593706403,2.309904946132905,0.8010138892959824,0.9739576651699807,0.9953632148377125,0.978494735038785,0.9137779404909819,0.47989241622178364,0.4972821640092298,0.494850784257652,0,0.9137779404909819,False,7966.0,8123,6395.0,600,6337.0,623,8124.0,616,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r04,A,0.8,0.8,8.0,L1,1.0,32,4,1004,200,30.803207802950798,0,9752,0.5674189532476982,0.8183549446523979,2.2647741515504562,0.7549007780319096,1.850759848901186,1.0660144195014938,1.7716404439342568,1.4658822331068897,2.128228900524851,0.8404001653201828,0.9742367641375757,0.9964806435394671,0.9776775599745903,0.9158270619143966,0.49068230741756425,0.49449454656656017,0.5066742110826483,0,0.9158270619143966,False,8078.0,8098,6189.0,612,6132.0,620,6391.0,635,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r05,A,0.8,0.8,8.0,L1,1.0,32,5,1005,200,37.12229661490861,0,9724,0.5706653361663814,0.8275384456728407,2.285909267044836,0.7677863391356002,1.8337147075612765,1.065750177067973,1.774947663992738,1.4767434453417478,2.1598342170861757,0.8283570814492065,0.972472343709802,0.9948717948717949,0.9774850877495432,0.9104988530354122,0.48323944945368424,0.4810480138111062,0.5019823805133542,0,0.9104988530354122,False,8148.0,8103,6063.0,613,7917.0,609,7950.0,637,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r06,A,0.8,0.8,8.0,L1,1.0,32,6,1006,200,30.153407460113996,0,9738,0.57629295903318,0.7670096399121269,2.1850290656298283,0.6970171700626154,1.8120710635878683,1.0553697838347202,1.652887136548074,1.3974031220858392,2.063545476856518,0.812660208544641,0.9812404287901991,0.9957939011566772,0.9853850557333467,0.9019535422134459,0.4902966653808637,0.48426060874626986,0.47420097353842455,0,0.9019535422134459,False,8011.0,8142,6272.0,618,6198.0,608,7918.0,595,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r07,A,0.8,0.8,8.0,L1,1.0,32,7,1007,200,31.75933307110349,0,9754,0.5702389950406421,0.8670067873899863,2.559304935129218,0.8173123292997453,1.8064830622410104,1.0647445621798945,1.962271547176685,1.4729772142778812,2.435221540995292,0.8040130403513369,0.9536882617062219,0.998468606431853,0.9551509737640536,0.9188078685099585,0.5182401371337859,0.49193064632969213,0.5040357950801325,0,0.9188078685099585,False,7980.0,8108,8009.0,635,6324.0,607,8191.0,618,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r08,A,0.8,0.8,8.0,L1,1.0,32,8,1008,200,29.855027250938114,3,9750,0.5740267920685074,0.8255191423230851,2.2092655136197332,0.7679009508108371,1.7193209616510692,1.060188863008766,1.7482080035276681,1.4398680457650141,2.086786790421152,0.715251892423273,0.9750894225855902,0.9994797086368367,0.9755970172876128,0.9204771065677935,0.48155262904718493,0.495428024659048,0.5024676040910462,0,0.9204771065677935,False,7861.0,8143,8090.0,596,6238.0,610,7925.0,620,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r09,A,0.8,0.8,8.0,L1,1.0,32,9,1009,200,29.16641614218443,0,9750,0.578209845754242,0.8123492525608214,2.1727716015465295,0.7541070408235574,1.7492786429080525,1.0545628950237291,1.7217861597013435,1.40063241462785,2.053625233114971,0.7319365202966897,0.9791348600508906,0.9978835978835979,0.9812114981421968,0.909850273916225,0.4846904289191182,0.4912211389952523,0.4766895448267072,0,0.909850273916225,False,7089.0,8173,6187.0,598,8049.0,608,6251.0,591,s256,False,0,,0,0.0
e3_A_p0.8_c032_l0.80_L1_g1.0_s256_r10,A,0.8,0.8,8.0,L1,1.0,32,10,1010,200,35.303199722786424,0,9735,0.5819548966450805,0.7850172850603684,2.257560614440546,0.7244324255907262,1.6360063675480192,1.0435848102968768,1.6952077463052146,1.3585828893504528,2.13173472669811,0.6188478559492487,0.9752757702548498,0.9994588744588745,0.9758038026155724,0.9158429553509403,0.4855026228633084,0.4707171150701702,0.4878529711906647,0,0.9158429553509403,False,8042.0,8178,6317.0,598,6161.0,579,6142.0,607,s256,False,0,,0,0.0
