run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,cv
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r04,B,0.7,0.65,1.8571428571428572,L1,1.0,32,4,1004,200,161.9069566864304,0,9726,0.3472198821253691,0.7893201312486953,1.7400543401788575,0.6349233501877165,2.3181533449468743,1.140533819076295,1.2491027721894739,1.7835447043709336,1.2425415267189004,1.3015849946456046,0.9955595026642984,0.9747474747474747,0.9790951441263662,0.29470635219468566,0.2955025916100558,0.29485829873761654,0.29650751721417795,3,0.29650751721417795,False,8185.0,2489,7246.0,2484,7331.0,2492,7180.0,2514,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r05,B,0.7,0.65,1.8571428571428572,L1,1.0,32,5,1005,200,177.08734241516393,0,9688,0.34856016110855564,0.7840936512726439,1.7917320135192085,0.6300543608327197,2.3131106688563037,1.1381689831623027,1.2440350141636145,1.7668961241330174,1.286233918138521,1.2870950398702443,0.9957043400977633,0.9741232550221314,0.9783258099753658,0.2949199212156605,0.2945449444095546,0.2947928965041276,0.2973078760519084,3,0.2973078760519084,False,8064.0,2503,7891.0,2480,6252.0,2501,7212.0,2496,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r06,B,0.7,0.65,1.8571428571428572,L1,1.0,32,6,1006,200,152.74080435986883,0,9703,0.35691300501077794,0.758339188772233,1.638923052795686,0.6186052528647817,2.1171270563523414,1.1071956601116284,1.170769702124653,1.6196045826637597,1.1207674611918776,1.0841543217728027,0.9969688221709007,0.987027027027027,0.9900279778837764,0.29847490367410495,0.3051988499207877,0.3061979235271681,0.3007407497574208,2,0.3061979235271681,False,6055.0,2474,8125.0,2506,7088.0,2526,6283.0,2476,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r07,B,0.7,0.65,1.8571428571428572,L1,1.0,32,7,1007,200,161.17382121382497,0,9725,0.35053215943367516,0.7760161187821105,1.6369339430593193,0.6285259164979125,2.1980345441345635,1.1221054819534617,1.2385537133442994,1.7261086348010508,1.1400981329874387,1.1828130955548422,0.9956005279366476,0.9800412938747419,0.9843720110372464,0.30875133254370185,0.3071278964642086,0.31174543484239703,0.3037382292843701,2,0.31174543484239703,False,7180.0,2496,7233.0,2468,7221.0,2539,7001.0,2480,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r08,B,0.7,0.65,1.8571428571428572,L1,1.0,32,8,1008,200,125.40891516750612,0,9716,0.34943674189830043,0.775825353439034,1.659285668269617,0.6274264647542886,2.1555860046177706,1.1212085203916127,1.222981485129253,1.668498459556076,1.1497769853626272,1.1617644300706242,0.9979399646851089,0.9804794520547945,0.9825034438461195,0.29519886558421904,0.2967047231698552,0.2920514788893844,0.2976125441965663,3,0.2976125441965663,False,7197.0,2504,7187.0,2490,8045.0,2472,8012.0,2513,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r09,B,0.7,0.65,1.8571428571428572,L1,1.0,32,9,1009,200,172.74799540875114,0,9715,0.35220447104411357,0.7844593906178352,1.92134757415713,0.6362776732333657,2.339023118866215,1.1370030243255815,1.2632338465108206,1.7948553050086957,1.4040596188887555,1.3274388535430588,0.9919590643274854,0.9732173913043478,0.9811064047931819,0.2928485765203197,0.2888352014261944,0.28961025017965286,0.28658589195385664,0,0.2928485765203197,False,8037.0,2524,7077.0,2487,7457.0,2492,8004.0,2477,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r02,B,0.7,0.65,1.8571428571428572,L1,1.0,32,2,1002,200,151.64065452626306,237,9731,0.35330576511198913,1.6761786306990034,6.444579784460461,1.5257376273466723,6.981235248428455,2.0383221524242408,4.164260100836324,4.700703521260721,5.93010712821046,5.975950535967815,0.7482181818181818,0.634453781512605,0.8479529058901943,0.3290079954678002,0.31704445178504836,0.3242251760070582,0.32115827149829684,0,0.3290079954678002,False,6277.0,2528,7990.0,2488,7171.0,2484,7088.0,2482,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r01,B,0.7,0.65,1.8571428571428572,L1,1.0,32,1,1001,200,156.32448970711192,105,9707,0.3453993831880617,1.6060228629502535,5.170082656944032,1.460092433506884,5.549377175898922,1.9313321802157295,3.761632205168098,4.245531672610923,4.63065046388283,4.554894754023919,0.7503357707804805,0.6506986027944112,0.8672098920694807,0.3068830731685565,0.3098940170190559,0.30653656058769907,0.30945474689588864,1,0.3098940170190559,False,6260.0,2474,7063.0,2503,7176.0,2489,8018.0,2516,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv2_r10,B,0.7,0.65,1.8571428571428572,L1,1.0,32,10,1010,200,175.7420067111955,0,9697,0.3556765299479347,0.7726812221764184,1.7647780622734581,0.6291741771245188,2.3277845058706044,1.126347387509753,1.2419365197016872,1.6899749519526712,1.2544713252175905,1.3048734877181414,0.9952160046390258,0.9771346909610575,0.981831769592043,0.2959214191099814,0.29343770447586587,0.2973225476905643,0.29915779380992835,3,0.29915779380992835,False,8083.0,2505,8115.0,2491,7293.0,2504,7174.0,2480,2
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r03,B,0.7,0.65,1.8571428571428572,L1,1.0,32,3,1003,200,151.27321555023514,262,9720,0.351978508113528,1.6652396810845307,6.3867984702095795,1.503322868344022,6.844064744605114,2.0492234648885046,4.1810901079784335,4.709375785871953,5.8689754043446385,5.866397034066396,0.7601287114231388,0.6208810267082899,0.8168103866855068,0.3060188809515635,0.30889074157475227,0.30212074499696445,0.30809706259387426,1,0.30889074157475227,False,7363.0,2510,7392.0,2508,8157.0,2466,8032.0,2495,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r04,B,0.7,0.65,1.8571428571428572,L1,1.0,32,4,1004,200,147.04159740208175,190,9722,0.3473122106367578,1.65106169431477,5.9075542757790025,1.5046123470451598,6.496899887920788,1.9844844583209102,3.9864793896233324,4.444619039147865,5.409195398793827,5.50852328775975,0.7472982975573649,0.6407145264577013,0.8573745297586713,0.3090547535600976,0.30449906311192376,0.3118132281617077,0.309567562818352,2,0.3118132281617077,False,7192.0,2513,7366.0,2481,8180.0,2489,6180.0,2497,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r05,B,0.7,0.65,1.8571428571428572,L1,1.0,32,5,1005,200,131.0393504262264,153,9683,0.34858800697584436,1.6337957010580508,5.402137738549169,1.4923031261303614,6.063924545123602,1.959108101607301,3.839973988287829,4.3346773957046665,4.8860927616239,5.051503159576049,0.7516301126259632,0.6429301533219761,0.8553810478345218,0.31152518079463953,0.31021651392395405,0.313056093173439,0.3124976159664816,2,0.313056093173439,False,8078.0,2492,7887.0,2467,8032.0,2512,6232.0,2509,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r06,B,0.7,0.65,1.8571428571428572,L1,1.0,32,6,1006,200,215.51456355177015,171,9693,0.35691019516864403,1.5482681030590217,5.774259197405447,1.4163524441215054,6.154740138189512,1.8776289528088594,3.9183588308344497,4.287994797315443,5.2672265872439405,5.1309781997679265,0.784424216153735,0.685064935064935,0.8733347606528671,0.292072124478288,0.2906599196251239,0.2875405194240355,0.28713815571712975,0,0.292072124478288,False,7168.0,2510,8135.0,2479,8157.0,2507,7282.0,2483,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r07,B,0.7,0.65,1.8571428571428572,L1,1.0,32,7,1007,200,138.96813341408668,221,9727,0.3505147291692912,1.635940593443609,6.845280705465239,1.4819174350411224,7.247557270576881,1.9972883541264292,3.9571921438529856,4.4806291702053835,6.370336808743176,6.256209614326885,0.7718475073313783,0.652906776745786,0.8459012571060526,0.3211435896822469,0.320625972094682,0.3166647204854168,0.3192242294553021,0,0.3211435896822469,False,7321.0,2534,8009.0,2488,8151.0,2478,7250.0,2480,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r09,B,0.7,0.65,1.8571428571428572,L1,1.0,32,9,1009,200,162.25310547098312,275,9715,0.35220447104411357,1.6672206902198783,6.305143991513779,1.513424404327127,7.046453915538768,2.0331221147438496,4.342753991344679,4.841565360720824,5.784242904161104,6.030986969775103,0.7568713450292398,0.6448695652173912,0.8520200552611465,0.27885887182565683,0.2822906171389052,0.28266029834971884,0.28196983837718415,2,0.28266029834971884,False,7947.0,2480,7111.0,2518,7349.0,2484,8177.0,2498,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r08,B,0.7,0.65,1.8571428571428572,L1,1.0,32,8,1008,200,152.49418159394472,217,9716,0.34943674189830043,1.6857467447470902,6.087338287419404,1.5357305280576523,7.151944385302917,2.034894076466754,4.123127580678897,4.680439775200531,5.596933013981895,6.145127979052917,0.7457327839905827,0.6445205479452055,0.8642781459817712,0.3049167491344346,0.30440258652439023,0.3043282211223494,0.3033533958381214,0,0.3049167491344346,False,8137.0,2504,6990.0,2469,7449.0,2513,7297.0,2493,4
e2b_B_p0.7_c032_l0.65_L1_g1.0_cv4_r10,B,0.7,0.65,1.8571428571428572,L1,1.0,32,10,1010,200,175.1247811584744,80,9695,0.3556459870171535,1.53235236655798,4.979210941905559,1.3972144726197204,5.58121338894718,1.865296602570212,3.619376688738612,4.015175244622764,4.477024010522337,4.539905320580673,0.7752320185614849,0.6734548052876027,0.8687138678008433,0.29428037782135275,0.29664700875276373,0.29597354275783494,0.295801025133124,1,0.29664700875276373,False,7519.0,2496,7212.0,2505,8122.0,2499,8005.0,2480,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r01,B,0.7,0.65,1.8571428571428572,L2,1.0,32,1,1001,200,156.17997286579572,0,9715,0.3452725164345166,0.7889942001389468,1.7538032547932123,0.634305864253129,2.303024773269137,1.1334082166711694,1.289721224707885,1.781046450359895,1.2746858780449837,1.3247951549879444,0.9943317422434368,0.9767519096645633,0.9823199523539202,0.307034561954729,0.3084305160566951,0.2987364267902325,0.30564521042761733,1,0.3084305160566951,False,3096.0,2509,2126.0,2543,3976.0,2438,3229.0,2504,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r03,B,0.7,0.65,1.8571428571428572,L2,1.0,32,3,1003,200,163.22835531740986,0,9723,0.35197616479582966,0.7698830247492225,1.6094081114830943,0.6220337626573033,2.0304006752893864,1.120486736069138,1.1862100633439467,1.7068863674192696,1.1031669837299702,1.023943386262991,0.9994151191694692,0.9878640776699029,0.9884421985639307,0.3020417943983248,0.3063865761409537,0.30316119024783417,0.30886174272257105,3,0.30886174272257105,False,3166.0,2463,4035.0,2514,2171.0,2494,4061.0,2522,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r02,B,0.7,0.65,1.8571428571428572,L2,1.0,32,2,1002,200,135.25382724053475,0,9730,0.3532909877917195,0.7825051897706113,1.875157291277419,0.6353344005423106,2.3200369453837584,1.136725079530884,1.2412081695332517,1.7837738445620914,1.3721966774121752,1.3258927476332918,0.9934535932499272,0.976890756302521,0.9833280215000043,0.30250815591925934,0.29918410287815655,0.30527092225889785,0.3080923204495115,3,0.3080923204495115,False,4007.0,2495,4049.0,2456,4056.0,2523,4000.0,2517,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r04,B,0.7,0.65,1.8571428571428572,L2,1.0,32,4,1004,200,161.9069566864304,0,9726,0.3472198821253691,0.7893201312486953,1.7400543401788575,0.6349233501877165,2.3181533449468743,1.140533819076295,1.2491027721894739,1.7835447043709336,1.2425415267189004,1.3015849946456046,0.9955595026642984,0.9747474747474747,0.9790951441263662,0.2964140841644788,0.2935359742154651,0.29588218161956376,0.29574251975702837,0,0.2964140841644788,False,2909.0,2471,2167.0,2491,3934.0,2510,2147.0,2521,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r05,B,0.7,0.65,1.8571428571428572,L2,1.0,32,5,1005,200,177.08734241516393,0,9688,0.34856016110855564,0.7840936512726439,1.7917320135192085,0.6300543608327197,2.3131106688563037,1.1381689831623027,1.2440350141636145,1.7668961241330174,1.286233918138521,1.2870950398702443,0.9957043400977633,0.9741232550221314,0.9783258099753658,0.29326302148668004,0.29646028318446166,0.3000822091503784,0.2917601243597309,2,0.3000822091503784,False,3283.0,2512,3045.0,2499,3888.0,2512,3026.0,2469,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r06,B,0.7,0.65,1.8571428571428572,L2,1.0,32,6,1006,200,152.74080435986883,0,9703,0.35691300501077794,0.758339188772233,1.638923052795686,0.6186052528647817,2.1171270563523414,1.1071956601116284,1.170769702124653,1.6196045826637597,1.1207674611918776,1.0841543217728027,0.9969688221709007,0.987027027027027,0.9900279778837764,0.29911440846016396,0.29597473765549176,0.3073889437043495,0.3081343370594764,3,0.3081343370594764,False,4073.0,2471,3992.0,2459,3160.0,2531,3149.0,2531,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r07,B,0.7,0.65,1.8571428571428572,L2,1.0,32,7,1007,200,161.17382121382497,0,9725,0.35053215943367516,0.7760161187821105,1.6369339430593193,0.6285259164979125,2.1980345441345635,1.1221054819534617,1.2385537133442994,1.7261086348010508,1.1400981329874387,1.1828130955548422,0.9956005279366476,0.9800412938747419,0.9843720110372464,0.30539687379455643,0.31165472478090356,0.3078641001212222,0.30644719443799545,1,0.31165472478090356,False,3886.0,2495,3115.0,2521,3970.0,2502,3021.0,2475,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r08,B,0.7,0.65,1.8571428571428572,L2,1.0,32,8,1008,200,125.40891516750612,0,9716,0.34943674189830043,0.775825353439034,1.659285668269617,0.6274264647542886,2.1555860046177706,1.1212085203916127,1.222981485129253,1.668498459556076,1.1497769853626272,1.1617644300706242,0.9979399646851089,0.9804794520547945,0.9825034438461195,0.29463677855261594,0.295867814681652,0.29445877592112174,0.29660424268463526,3,0.29660424268463526,False,3915.0,2493,3016.0,2506,3023.0,2477,3159.0,2517,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r01,B,0.7,0.65,1.8571428571428572,L2,1.0,32,1,1001,200,156.32448970711192,105,9707,0.3453993831880617,1.6060228629502535,5.170082656944032,1.460092433506884,5.549377175898922,1.9313321802157295,3.761632205168098,4.245531672610923,4.63065046388283,4.554894754023919,0.7503357707804805,0.6506986027944112,0.8672098920694807,0.3085688548468109,0.3072696778401012,0.30504224745143854,0.3118876175328495,3,0.3118876175328495,False,4085.0,2504,3051.0,2499,3229.0,2450,3038.0,2541,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r02,B,0.7,0.65,1.8571428571428572,L2,1.0,32,2,1002,200,151.64065452626306,237,9731,0.35330576511198913,1.6761786306990034,6.444579784460461,1.5257376273466723,6.981235248428455,2.0383221524242408,4.164260100836324,4.700703521260721,5.93010712821046,5.975950535967815,0.7482181818181818,0.634453781512605,0.8479529058901943,0.32159268041162586,0.3251813766647248,0.3239033025515536,0.32075853513029934,1,0.3251813766647248,False,3871.0,2476,3018.0,2499,3157.0,2536,4031.0,2481,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r09,B,0.7,0.65,1.8571428571428572,L2,1.0,32,9,1009,200,172.74799540875114,0,9715,0.35220447104411357,0.7844593906178352,1.92134757415713,0.6362776732333657,2.339023118866215,1.1370030243255815,1.2632338465108206,1.7948553050086957,1.4040596188887555,1.3274388535430588,0.9919590643274854,0.9732173913043478,0.9811064047931819,0.28673462940968975,0.29210039566242846,0.29059093250604556,0.28845396250185984,1,0.29210039566242846,False,4016.0,2493,2116.0,2529,2112.0,2503,3875.0,2469,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv2_r10,B,0.7,0.65,1.8571428571428572,L2,1.0,32,10,1010,200,175.7420067111955,0,9697,0.3556765299479347,0.7726812221764184,1.7647780622734581,0.6291741771245188,2.3277845058706044,1.126347387509753,1.2419365197016872,1.6899749519526712,1.2544713252175905,1.3048734877181414,0.9952160046390258,0.9771346909610575,0.981831769592043,0.29521339554419285,0.29770817719887266,0.29502334760106597,0.2978945447422085,3,0.2978945447422085,False,3062.0,2454,2143.0,2505,3961.0,2522,4043.0,2510,2
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r03,B,0.7,0.65,1.8571428571428572,L2,1.0,32,3,1003,200,151.27321555023514,262,9720,0.351978508113528,1.6652396810845307,6.3867984702095795,1.503322868344022,6.844064744605114,2.0492234648885046,4.1810901079784335,4.709375785871953,5.8689754043446385,5.866397034066396,0.7601287114231388,0.6208810267082899,0.8168103866855068,0.30559126620599564,0.30583367631092756,0.30754774620148934,0.30615474139874194,2,0.30754774620148934,False,3036.0,2496,3244.0,2507,3963.0,2504,3166.0,2487,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r05,B,0.7,0.65,1.8571428571428572,L2,1.0,32,5,1005,200,131.0393504262264,153,9683,0.34858800697584436,1.6337957010580508,5.402137738549169,1.4923031261303614,6.063924545123602,1.959108101607301,3.839973988287829,4.3346773957046665,4.8860927616239,5.051503159576049,0.7516301126259632,0.6429301533219761,0.8553810478345218,0.31276182512863293,0.31139764490853045,0.31086745439422386,0.312268479427127,0,0.31276182512863293,False,1981.0,2529,3174.0,2486,3135.0,2490,4012.0,2488,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r04,B,0.7,0.65,1.8571428571428572,L2,1.0,32,4,1004,200,147.04159740208175,190,9722,0.3473122106367578,1.65106169431477,5.9075542757790025,1.5046123470451598,6.496899887920788,1.9844844583209102,3.9864793896233324,4.444619039147865,5.409195398793827,5.50852328775975,0.7472982975573649,0.6407145264577013,0.8573745297586713,0.3072023805399049,0.30636215752656293,0.3132753465451592,0.30809472304045404,2,0.3132753465451592,False,2992.0,2479,3070.0,2509,3888.0,2540,2147.0,2464,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r06,B,0.7,0.65,1.8571428571428572,L2,1.0,32,6,1006,200,215.51456355177015,171,9693,0.35691019516864403,1.5482681030590217,5.774259197405447,1.4163524441215054,6.154740138189512,1.8776289528088594,3.9183588308344497,4.287994797315443,5.2672265872439405,5.1309781997679265,0.784424216153735,0.685064935064935,0.8733347606528671,0.288715717313833,0.2903343935499117,0.2893158546062878,0.2890447537745447,1,0.2903343935499117,False,3167.0,2487,3119.0,2490,3900.0,2499,3126.0,2517,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r07,B,0.7,0.65,1.8571428571428572,L2,1.0,32,7,1007,200,138.96813341408668,221,9727,0.3505147291692912,1.635940593443609,6.845280705465239,1.4819174350411224,7.247557270576881,1.9972883541264292,3.9571921438529856,4.4806291702053835,6.370336808743176,6.256209614326885,0.7718475073313783,0.652906776745786,0.8459012571060526,0.3222507192324221,0.3212620730124437,0.3159189333780488,0.31822678609473315,0,0.3222507192324221,False,3975.0,2511,3115.0,2516,2932.0,2456,3970.0,2510,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r08,B,0.7,0.65,1.8571428571428572,L2,1.0,32,8,1008,200,152.49418159394472,217,9716,0.34943674189830043,1.6857467447470902,6.087338287419404,1.5357305280576523,7.151944385302917,2.034894076466754,4.123127580678897,4.680439775200531,5.596933013981895,6.145127979052917,0.7457327839905827,0.6445205479452055,0.8642781459817712,0.305910823384674,0.3019725646488641,0.30433113222876484,0.3047864323569927,0,0.305910823384674,False,3114.0,2498,4048.0,2492,4063.0,2522,3051.0,2479,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r09,B,0.7,0.65,1.8571428571428572,L2,1.0,32,9,1009,200,162.25310547098312,275,9715,0.35220447104411357,1.6672206902198783,6.305143991513779,1.513424404327127,7.046453915538768,2.0331221147438496,4.342753991344679,4.841565360720824,5.784242904161104,6.030986969775103,0.7568713450292398,0.6448695652173912,0.8520200552611465,0.2831380345057787,0.27758355464661144,0.28089690761546215,0.2841611289236127,3,0.2841611289236127,False,3875.0,2509,2112.0,2471,3134.0,2495,3168.0,2519,4
e2b_B_p0.7_c032_l0.65_L2_g1.0_cv4_r10,B,0.7,0.65,1.8571428571428572,L2,1.0,32,10,1010,200,175.1247811584744,80,9695,0.3556459870171535,1.53235236655798,4.979210941905559,1.3972144726197204,5.58121338894718,1.865296602570212,3.619376688738612,4.015175244622764,4.477024010522337,4.539905320580673,0.7752320185614849,0.6734548052876027,0.8687138678008433,0.29461675091666945,0.29458806789134384,0.2979584112899618,0.2955387243671003,2,0.2979584112899618,False,2955.0,2468,3046.0,2517,4002.0,2527,3206.0,2479,4
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r01,B,0.7,0.8,2.285714285714286,L1,1.0,32,1,1001,200,126.98366081478713,0,9715,0.3452725164345166,0.8407808787092844,1.9937202791991493,0.6846071513908313,2.6317350104294093,1.1885021234595037,1.4402722304493578,1.9634764951255192,1.509070944138754,1.618612546916896,0.9900059665871122,0.9558286283626702,0.9654776441981832,0.37577140328354086,0.37246960261396456,0.37328463355772273,0.3797897729920903,3,0.3797897729920903,False,6110.0,2518,8116.0,2449,7259.0,2511,8075.0,2504,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r02,B,0.7,0.8,2.285714285714286,L1,1.0,32,2,1002,200,110.2824675430907,0,9730,0.3532909877917195,0.8337018137962645,2.163646615892905,0.6864797516082934,2.563925325507055,1.188045110532999,1.4008872402689343,1.941688988501305,1.6449801746873773,1.5734651603520635,0.9861798079720686,0.9583333333333334,0.971763288587304,0.3754989025804151,0.3734997763807375,0.37166069672074487,0.3748930602483807,0,0.3754989025804151,False,7286.0,2492,7243.0,2505,6905.0,2502,8039.0,2482,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r03,B,0.7,0.8,2.285714285714286,L1,1.0,32,3,1003,200,132.70973913484863,0,9723,0.35197616479582966,0.8192759843610755,1.8601912936211826,0.6710496856829177,2.3538828058661694,1.1707737848672897,1.367241962567766,1.8912612827965174,1.344557066011721,1.337580197928728,0.9941511916946922,0.9684466019417476,0.9741441845388457,0.3769438623428617,0.37261067614901533,0.3748680196504176,0.37763209729848096,3,0.37763209729848096,False,6227.0,2505,8147.0,2485,7189.0,2494,7444.0,2497,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r04,B,0.7,0.8,2.285714285714286,L1,1.0,32,4,1004,200,131.8266929671096,0,9726,0.3472198821253691,0.840246072770694,2.0397981466194937,0.6850468283426342,2.554205482224213,1.1932851621161387,1.420130981925297,1.9540272221676844,1.5290655309994505,1.5642511540652617,0.988898756660746,0.9542087542087542,0.9649205722847393,0.3601903268200695,0.36325145168436535,0.36837912658059596,0.3624926753953453,2,0.36837912658059596,False,7229.0,2470,7348.0,2490,6996.0,2510,7269.0,2511,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r05,B,0.7,0.8,2.285714285714286,L1,1.0,32,5,1005,200,143.98316664005506,0,9685,0.3485680616935837,0.8332880752212205,2.027656019795794,0.6790149678551287,2.465967975809599,1.1879165498853055,1.427335101746118,1.9474445596351302,1.5372129880076681,1.4785993424467974,0.9888872425544525,0.9543596730245232,0.9650844221220418,0.3629433488350361,0.36028916817931955,0.367326993717563,0.36366949514559704,2,0.367326993717563,False,6263.0,2498,7073.0,2473,7966.0,2517,7904.0,2493,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r06,B,0.7,0.8,2.285714285714286,L1,1.0,32,6,1006,200,124.28546677481528,0,9703,0.35691300501077794,0.8077049924020897,1.915309668731736,0.6689721150325779,2.379883096112097,1.1540622444438833,1.351384662054903,1.787304663741815,1.4088999221587613,1.388806663083775,0.9922055427251733,0.9758558558558559,0.9835218750901031,0.36896597016041943,0.3734064320184878,0.37351647578687647,0.3740294562129735,3,0.3740294562129735,False,7125.0,2495,7261.0,2501,7199.0,2503,7983.0,2481,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r07,B,0.7,0.8,2.285714285714286,L1,1.0,32,7,1007,200,131.15670214834213,0,9725,0.35053215943367516,0.8245010490848708,1.8232287990473557,0.6771133310340441,2.3613450637872795,1.1703499304986997,1.3787439763659444,1.906130129719486,1.3232700689318535,1.3662655524542795,0.9941340372488635,0.9642119752236752,0.9699013805945185,0.37382596614279323,0.3764967769449326,0.3830497474275966,0.38216458756394095,2,0.3830497474275966,False,7006.0,2467,6138.0,2479,7085.0,2529,7219.0,2507,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r08,B,0.7,0.8,2.285714285714286,L1,1.0,32,8,1008,200,102.15839176543494,0,9716,0.34943674189830043,0.8250874670183935,1.8575708990062376,0.6769207607036741,2.408981556460776,1.1699302533590894,1.3870585895134013,1.8375312186250767,1.3645325447910184,1.408425197792162,0.9939670394349618,0.9688356164383561,0.974716039868996,0.362418701424435,0.3683420886416398,0.3613310856986005,0.362151679314426,1,0.3683420886416398,False,7271.0,2495,7851.0,2503,6315.0,2476,8157.0,2505,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv4_r01,B,0.7,0.8,2.285714285714286,L1,1.0,32,1,1001,200,127.59008138060298,353,9706,0.34538361780781585,1.8728643296276597,6.18858619704176,1.7283221916524776,6.585042933314589,2.1950307715550443,4.750823490668164,4.988622269272355,5.700327209835655,5.5947459691121475,0.6825373134328359,0.5768463073852296,0.845149849000883,0.38060472016906055,0.3743632795440071,0.38107966122474257,0.38142250367318087,3,0.38142250367318087,False,8004.0,2511,6339.0,2461,8018.0,2485,8141.0,2524,4
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv4_r02,B,0.7,0.8,2.285714285714286,L1,1.0,32,2,1002,200,123.4955989412606,490,9731,0.35330576511198913,1.939299235680925,7.73222760667115,1.7898418667545966,8.401226335764541,2.2990749399416073,5.0384680242195365,5.483979313898374,7.238271508348231,7.3918799307681535,0.6891636363636363,0.569327731092437,0.8261140040651128,0.39848435337063126,0.39738928717446015,0.39650412106258276,0.3968664301261358,0,0.39848435337063126,False,6277.0,2512,7088.0,2485,7990.0,2497,7171.0,2488,4
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r09,B,0.7,0.8,2.285714285714286,L1,1.0,32,9,1009,200,140.4411508106259,0,9715,0.35220447104411357,0.8322794293552509,2.1985805962691427,0.6850538349368451,2.6598819157397484,1.1825483218150403,1.4518003401612298,1.9402786598761843,1.7008754933931196,1.6676298999463572,0.9850877192982456,0.9561739130434782,0.9706484958767277,0.3609152417692973,0.35534562046568,0.35395633024504325,0.3547665329686759,0,0.3609152417692973,False,6155.0,2531,7401.0,2502,7894.0,2490,7111.0,2459,2
e2b_B_p0.7_c032_l0.80_L1_g1.0_cv2_r10,B,0.7,0.8,2.285714285714286,L1,1.0,32,10,1010,200,143.06536987560966,0,9697,0.3556765299479347,0.8268927296710243,2.106267498115544,0.6825758144835735,2.674046810108214,1.1825547807474932,1.4209740168681262,1.9370704228975226,1.6090152966661269,1.626185481983214,0.9865178312554364,0.9571275455519829,0.9702080542568079,0.3652280499003979,0.36715410801738546,0.36395247953383747,0.3631825755568535,1,0.36715410801738546,False,8174.0,2500,8191.0,2476,7193.0,2507,6235.0,2496,2
